Sentiment,News
neutral,port facility throughput 250000 teus 75 mln ton general cargo
neutral,power generated annually loviisa cover 10 finland electricity consumption
neutral,power supply dc power system inverter designed manufactured efore system incorporating used many different application
neutral,presentation material viewed company website english conference
neutral,previous offer 34 voting right 123 capital
neutral,product advisory apply nokiabranded battery company said
neutral,project also implies underground parking lot 56 vehicle
neutral,property purchased swedish private equity real estate firm niam goldman sachs whitehall street real estate fund
neutral,proposal board director make annual general meeting attached whole release
neutral,purchase price disclosed
neutral,reduction concluded autumn 2010
neutral,reduction implemented immediately beginning october 2009
neutral,repo rate gradually reach 2 end 2010 according nordea economic outlook
neutral,report profile 158 company including many key niche player including major nonwovens manufacturer ahlstrom corporation asahi kasei corporation buckeye technology inc ei
neutral,report emailed within 2 business day order
neutral,rme telcontar enables handset calculate best route includes support userdefined route feature navigability multimodal routing via foot ferry
neutral,sale price disclosed
neutral,sale price disclosed
neutral,second variant offer complete final finishing selected apartment foreign high quality material finland denmark germany france
neutral,seller include 40 shareholder including intellibis management employee investor
neutral,seller eos innovationsmanagement group private individual
neutral,seller founder company
neutral,serial bond part plan refinance shortterm credit facility
neutral,share capital basware corporation 11720829
neutral,share capital biotie therapy corp constitutes 90211860 share aggregate number voting right attached share amount 90211860
neutral,share subscription period stock option 2007a 1 april 2010 31 march 2012
neutral,share represented 4998 total share capital 214 total voting right
neutral,share shall acquired according rule nasdaq omx helsinki otherwise according rule related acquisition company share
neutral,size cider bottle remain unchanged
neutral,start negotiation relating glaston efficiency program announced october
neutral,subject project provide company like software programming consultancy service computerrelated service data service computer support consultancy service internet service etc
neutral,talk involved food ingredient division well group service function company said
neutral,tecnomen convergent charging solution includes functionality prepaid postpaid billing charging rating voice call video call raw data traffic type content service mobile fixed network
neutral,total number voting right 74612523
neutral,total restructuring cost expected eur 30mn eur 135 mn booked december 2008
neutral,total size complex around 25000 m2 project constructed stage
neutral,total value delivery eur65m
