Sentiment,News
neutral,finnish metal component supplier componenta december 26 2006 applied approval turkish capital market board launch mandatory offer remaining share iron aluminium casting producer doktas dokumculuk
neutral,finnish samporosenlew manufacture approximately seven forest machine monthly half machine exported
neutral,finnlines six ship construction china delivery scheduled first quarter 2011 final quarter 2012
neutral,finnlines announce week 17 2006 measure take tackle situation
positive,firm 28 october 2009 finnish lifting equipment maker konecranes oyj hel kcr1v said today acquired u machine tool solution unlimited cincinnati ohio undisclosed sum
neutral,following issue new share constitute 10 percent firm capital
neutral,purpose possible acquisition pkc would establish subsidiary poland
neutral,founded 1923 finnair one world oldest airline fly 60 destination fleet 63 aircraft employing 9500 people
neutral,geosentric acquiring extra financing issuing maximum 220000 new share convertible bond subscription right 880000 share fully subscribed
neutral,glaston share gla1v listed nasdaq omx helsinki mid cap list
neutral,ground notification tiimari plc 12302010 issued capital convertible loan allocation decision board 01312011
positive,growth expected continue 2008
neutral,gypsii service support ten different language including korean russian
neutral,confirmed view july 6
neutral,member board numerous company shareholder boardman ltd board specialist network
neutral,helsinki afx cargotec said bought 95 pct stake indital construction machinery ltd bangalorebased company make fork lift truck mobile crane undisclosed sum
neutral,helsinki afx cramo said agreed sell cramo nederland bv cnl dutch machinery equipment rental unit jaston groep undisclosed sum
neutral,helsinkibased componenta bought turkish listed company doktas october 2006 89 million euro making largest finnish investment turkey date
neutral,however offering probably made current valuation partly derives deal company merged stock market shell
neutral,huhtamaki oyj stock exchange release 1692008 1332 huhtamaki capital market day institutional investor analyst held espoo september 16 2008 starting 1330 pm finnish time
neutral,say categorically wahlroos quoted saying paper asked sampo interest making bid rsa
neutral,honkarakenne start production need partner sawmill operation
neutral,addition nine fixedterm employment contract extended two people leave company pension arrangement
neutral,addition existing service counter area reception hall rebuilt access provided local rail connection
neutral,addition reduction nine person made pension arrangement company added
neutral,addition tulikivi corporation also currently member board following company altia corporation jñrvisuomen portti osuuskunta osuuskunta kpy profile vehicle oy voimatel oy
neutral,future plant focus production flange profile wind farm tower
neutral,return new yorkbased private equity firm receive 51 stake latvian telecom group
neutral,baltic country atrium target organic growth
neutral,incap corporation stock exchange announcement 29 april 2010 1 pm invitation news conference incap interim report q12010 incap publish interim report januarymarch 2010 wednesday 5 may 2010
neutral,india high priority since business link two country also expanding tornstrom said
neutral,ionphase second major owner venture capital firm aura capital
neutral,iso omena based matinkyla district southern part city espoo southern finland
neutral,moved 2 spot 2000 merged steel operation avesta sheffield form avestapolarit
neutral,itg share deal estimated 500000 euro 627000
neutral,customer include local company slo oy kiilto oy toptronics oy normark suomi oy pellonpaja oy mansner oy
positive,ixonos estimate hire 20 specialist mechanical engineering electronics design rd new unit jyvaeskylae end 2009
neutral,jensen njastein mike critch head dovre north america business unit report toivola
neutral,jukka hienonen current finnair ceo step end january 2010
neutral,kemira headquartered helsinki finland international chemical group comprising business area kemira pulp paper kemira water kemira specialty kemira coating
neutral,kemira partner project st petersburg water work
neutral,kershaw take position immediate effect previous role marketing manager sankey home garden product
neutral,kone listed nordic exchange helsinki
neutral,lt operative finland sweden latvia russia norway
neutral,last week however nokia announced pursue longterm relationship microsoft make window phone 7 operating system foundation nokia mobile phone
neutral,latvia stockmann shopping mall subsidiary finland stockmann plc
neutral,leed internationally recognized green building certification system developed u green building council
neutral,london afx fortum said agreed sell industrial maintenance service operation fund managed capman undisclosed sum
neutral,china unicom nyse chu hkse 0762 shse 600050 second largest mobile carrier country
